,areaName,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude
5708,South West,2021-03-06,39.0,24459,304.0,34,210.0,5.0,217378.0,6686.0,5616381,151339,50.96,-3.22
5709,South West,2021-03-07,42.0,24490,297.0,31,215.0,3.0,217593.0,6689.0,5616381,151339,50.96,-3.22
5710,South West,2021-03-08,42.0,24517,313.0,27,306.0,8.0,217899.0,6697.0,5616381,151339,50.96,-3.22
5711,South West,2021-03-09,41.0,24549,283.0,32,302.0,6.0,218201.0,6703.0,5616381,151339,50.96,-3.22
5712,South West,2021-03-10,41.0,24586,258.0,37,256.0,7.0,218457.0,6710.0,5616381,151339,50.96,-3.22
5713,South West,2021-03-11,37.0,24625,259.0,39,251.0,4.0,218708.0,6714.0,5616381,151339,50.96,-3.22
5714,South West,2021-03-12,35.0,24648,242.0,23,271.0,7.0,218979.0,6721.0,5616381,151339,50.96,-3.22
5715,South West,2021-03-13,33.0,24671,229.0,23,135.0,9.0,219114.0,6730.0,5616381,151339,50.96,-3.22
5716,South West,2021-03-14,30.0,24694,235.0,23,203.0,3.0,219317.0,6733.0,5616381,151339,50.96,-3.22
5717,South West,2021-03-15,30.0,24721,232.0,27,279.0,3.0,219596.0,6736.0,5616381,151339,50.96,-3.22
5718,South West,2021-03-16,29.0,24744,207.0,23,211.0,3.0,219807.0,6739.0,5616381,151339,50.96,-3.22
5719,South West,2021-03-17,27.0,24762,192.0,18,248.0,6.0,220055.0,6745.0,5616381,151339,50.96,-3.22
5720,South West,2021-03-18,23.0,24785,191.0,23,270.0,1.0,220325.0,6746.0,5616381,151339,50.96,-3.22
5721,South West,2021-03-19,25.0,24794,180.0,9,225.0,2.0,220550.0,6748.0,5616381,151339,50.96,-3.22
5722,South West,2021-03-20,24.0,24812,176.0,18,158.0,2.0,220708.0,6750.0,5616381,151339,50.96,-3.22
5723,South West,2021-03-21,22.0,24831,170.0,19,211.0,7.0,220919.0,6757.0,5616381,151339,50.96,-3.22
5724,South West,2021-03-22,22.0,24852,176.0,21,308.0,5.0,221227.0,6762.0,5616381,151339,50.96,-3.22
5725,South West,2021-03-23,24.0,24872,161.0,20,220.0,1.0,221447.0,6763.0,5616381,151339,50.96,-3.22
5726,South West,2021-03-24,24.0,24896,156.0,24,325.0,1.0,221772.0,6764.0,5616381,151339,50.96,-3.22
5727,South West,2021-03-25,23.0,24909,148.0,13,246.0,1.0,222018.0,6765.0,5616381,151339,50.96,-3.22
5728,South West,2021-03-26,20.0,24927,135.0,18,207.0,0.0,222225.0,6765.0,5616381,151339,50.96,-3.22
5729,South West,2021-03-27,14.0,24936,127.0,9,135.0,1.0,222360.0,6766.0,5616381,151339,50.96,-3.22
5730,South West,2021-03-28,15.0,24949,123.0,13,248.0,0.0,222608.0,6766.0,5616381,151339,50.96,-3.22
5731,South West,2021-03-29,15.0,24957,125.0,8,199.0,1.0,222807.0,6767.0,5616381,151339,50.96,-3.22
5732,South West,2021-03-30,16.0,24971,120.0,14,135.0,0.0,222942.0,6767.0,5616381,151339,50.96,-3.22
5733,South West,2021-03-31,12.0,24986,113.0,15,158.0,3.0,223100.0,6770.0,5616381,151339,50.96,-3.22
5734,South West,2021-04-01,12.0,25000,110.0,14,138.0,2.0,223238.0,6772.0,5616381,151339,50.96,-3.22
5735,South West,2021-04-02,12.0,25007,106.0,7,83.0,1.0,223321.0,6773.0,5616381,151339,50.96,-3.22
5736,South West,2021-04-03,13.0,25012,108.0,5,99.0,2.0,223420.0,6775.0,5616381,151339,50.96,-3.22
5737,South West,2021-04-04,13.0,25023,101.0,11,101.0,0.0,223521.0,6775.0,5616381,151339,50.96,-3.22
5738,South West,2021-04-05,12.0,25030,108.0,7,143.0,1.0,223664.0,6776.0,5616381,151339,50.96,-3.22
5739,South West,2021-04-06,10.0,25039,95.0,9,111.0,1.0,223775.0,6777.0,5616381,151339,50.96,-3.22
5740,South West,2021-04-07,7.0,25052,86.0,13,140.0,3.0,223915.0,6780.0,5616381,151339,50.96,-3.22
5741,South West,2021-04-08,7.0,25059,78.0,7,126.0,1.0,224041.0,6781.0,5616381,151339,50.96,-3.22
5742,South West,2021-04-09,6.0,25072,79.0,13,116.0,3.0,224157.0,6784.0,5616381,151339,50.96,-3.22
5743,South West,2021-04-10,7.0,25081,73.0,9,86.0,0.0,224243.0,6784.0,5616381,151339,50.96,-3.22
5744,South West,2021-04-11,9.0,25087,71.0,6,91.0,3.0,224334.0,6787.0,5616381,151339,50.96,-3.22
5745,South West,2021-04-12,9.0,25102,66.0,15,124.0,2.0,224458.0,6789.0,5616381,151339,50.96,-3.22
5746,South West,2021-04-13,12.0,25112,70.0,10,125.0,0.0,224583.0,6789.0,5616381,151339,50.96,-3.22
5747,South West,2021-04-14,14.0,25129,70.0,17,88.0,0.0,224671.0,6789.0,5616381,151339,50.96,-3.22
5748,South West,2021-04-15,10.0,25138,65.0,9,120.0,0.0,224791.0,6789.0,5616381,151339,50.96,-3.22
5749,South West,2021-04-16,10.0,25143,76.0,5,105.0,2.0,224896.0,6791.0,5616381,151339,50.96,-3.22
5750,South West,2021-04-17,10.0,25152,77.0,9,73.0,3.0,224969.0,6794.0,5616381,151339,50.96,-3.22
5751,South West,2021-04-18,6.0,25156,70.0,4,153.0,1.0,225122.0,6795.0,5616381,151339,50.96,-3.22
5752,South West,2021-04-19,8.0,25167,74.0,11,138.0,0.0,225260.0,6795.0,5616381,151339,50.96,-3.22
5753,South West,2021-04-20,7.0,25171,71.0,4,119.0,2.0,225379.0,6797.0,5616381,151339,50.96,-3.22
5754,South West,2021-04-21,7.0,25181,68.0,10,138.0,2.0,225517.0,6799.0,5616381,151339,50.96,-3.22
5755,South West,2021-04-22,5.0,25190,66.0,9,137.0,4.0,225654.0,6803.0,5616381,151339,50.96,-3.22
5756,South West,2021-04-23,4.0,25198,72.0,8,101.0,2.0,225755.0,6805.0,5616381,151339,50.96,-3.22
5757,South West,2021-04-24,4.0,25202,69.0,4,55.0,0.0,225810.0,6805.0,5616381,151339,50.96,-3.22
5758,South West,2021-04-25,4.0,25208,67.0,6,123.0,0.0,225933.0,6805.0,5616381,151339,50.96,-3.22
5759,South West,2021-04-26,4.0,25220,63.0,12,126.0,2.0,226059.0,6807.0,5616381,151339,50.96,-3.22
5760,South West,2021-04-27,3.0,25228,49.0,8,103.0,1.0,226162.0,6808.0,5616381,151339,50.96,-3.22
5761,South West,2021-04-28,3.0,25232,52.0,4,137.0,2.0,226299.0,6810.0,5616381,151339,50.96,-3.22
5762,South West,2021-04-29,3.0,25235,46.0,3,108.0,1.0,226407.0,6811.0,5616381,151339,50.96,-3.22
5763,South West,2021-04-30,3.0,25237,44.0,2,72.0,2.0,226479.0,6813.0,5616381,151339,50.96,-3.22
5764,South West,2021-05-01,4.0,25241,41.0,4,44.0,1.0,226523.0,6814.0,5616381,151339,50.96,-3.22
5765,South West,2021-05-02,5.0,25244,42.0,3,68.0,2.0,226591.0,6816.0,5616381,151339,50.96,-3.22
5766,South West,2021-05-03,5.0,25247,44.0,3,125.0,0.0,226716.0,6816.0,5616381,151339,50.96,-3.22
5767,South West,2021-05-04,5.0,25254,39.0,7,116.0,1.0,226832.0,6817.0,5616381,151339,50.96,-3.22
5768,South West,2021-05-05,4.0,25262,33.0,8,122.0,1.0,226954.0,6818.0,5616381,151339,50.96,-3.22
5769,South West,2021-05-06,3.0,25267,31.0,5,99.0,0.0,227053.0,6818.0,5616381,151339,50.96,-3.22
5770,South West,2021-05-07,3.0,25274,32.0,7,83.0,1.0,227136.0,6819.0,5616381,151339,50.96,-3.22
5771,South West,2021-05-08,3.0,25282,27.0,8,62.0,1.0,227198.0,6820.0,5616381,151339,50.96,-3.22
5772,South West,2021-05-09,4.0,25287,30.0,5,105.0,1.0,227303.0,6821.0,5616381,151339,50.96,-3.22
5773,South West,2021-05-10,4.0,25295,31.0,8,106.0,1.0,227409.0,6822.0,5616381,151339,50.96,-3.22
5774,South West,2021-05-11,5.0,25302,26.0,7,103.0,0.0,227512.0,6822.0,5616381,151339,50.96,-3.22
5775,South West,2021-05-12,4.0,25312,27.0,10,79.0,0.0,227591.0,6822.0,5616381,151339,50.96,-3.22
5776,South West,2021-05-13,2.0,25317,17.0,5,72.0,0.0,227663.0,6822.0,5616381,151339,50.96,-3.22
5777,South West,2021-05-14,2.0,25318,18.0,1,48.0,0.0,227711.0,6822.0,5616381,151339,50.96,-3.22
5778,South West,2021-05-15,3.0,25321,14.0,3,57.0,0.0,227768.0,6822.0,5616381,151339,50.96,-3.22
5779,South West,2021-05-16,3.0,25325,15.0,4,70.0,0.0,227838.0,6822.0,5616381,151339,50.96,-3.22
5780,South West,2021-05-17,3.0,25329,15.0,4,102.0,1.0,227940.0,6823.0,5616381,151339,50.96,-3.22
5781,South West,2021-05-18,3.0,25335,16.0,6,77.0,0.0,228017.0,6823.0,5616381,151339,50.96,-3.22
5782,South West,2021-05-19,3.0,25343,12.0,8,95.0,1.0,228112.0,6824.0,5616381,151339,50.96,-3.22
5783,South West,2021-05-20,2.0,25350,15.0,7,93.0,0.0,228205.0,6824.0,5616381,151339,50.96,-3.22
5784,South West,2021-05-21,2.0,25354,18.0,4,62.0,1.0,228267.0,6825.0,5616381,151339,50.96,-3.22
5785,South West,2021-05-22,2.0,25360,15.0,6,53.0,0.0,228320.0,6825.0,5616381,151339,50.96,-3.22
5786,South West,2021-05-23,2.0,25364,16.0,4,75.0,0.0,228395.0,6825.0,5616381,151339,50.96,-3.22
5787,South West,2021-05-24,3.0,25367,18.0,3,81.0,0.0,228476.0,6825.0,5616381,151339,50.96,-3.22
5788,South West,2021-05-25,3.0,25367,23.0,0,81.0,0.0,228557.0,6825.0,5616381,151339,50.96,-3.22
5789,South West,2021-05-26,2.0,25367,19.0,0,91.0,0.0,228648.0,6825.0,5616381,151339,50.96,-3.22
5790,South West,2021-05-27,2.0,25369,16.0,2,97.0,0.0,228745.0,6825.0,5616381,151339,50.96,-3.22
5791,South West,2021-05-28,2.0,25370,13.0,1,93.0,0.0,228838.0,6825.0,5616381,151339,50.96,-3.22
5792,South West,2021-05-29,2.0,25371,16.0,1,62.0,0.0,228900.0,6825.0,5616381,151339,50.96,-3.22
5793,South West,2021-05-30,2.0,25375,14.0,4,74.0,0.0,228974.0,6825.0,5616381,151339,50.96,-3.22
5794,South West,2021-05-31,1.0,25378,15.0,3,115.0,0.0,229089.0,6825.0,5616381,151339,50.96,-3.22
5795,South West,2021-06-01,1.0,25381,16.0,3,136.0,0.0,229225.0,6825.0,5616381,151339,50.96,-3.22
5796,South West,2021-06-02,1.0,25382,18.0,1,218.0,0.0,229443.0,6825.0,5616381,151339,50.96,-3.22
5797,South West,2021-06-03,1.0,25385,16.0,3,197.0,0.0,229640.0,6825.0,5616381,151339,50.96,-3.22
5798,South West,2021-06-04,1.0,25391,13.0,6,197.0,0.0,229837.0,6825.0,5616381,151339,50.96,-3.22
5799,South West,2021-06-05,1.0,25398,14.0,7,152.0,0.0,229989.0,6825.0,5616381,151339,50.96,-3.22
5800,South West,2021-06-06,2.0,25399,18.0,1,224.0,0.0,230213.0,6825.0,5616381,151339,50.96,-3.22
5801,South West,2021-06-07,2.0,25406,18.0,7,345.0,1.0,230558.0,6826.0,5616381,151339,50.96,-3.22
5802,South West,2021-06-08,2.0,25413,18.0,7,323.0,0.0,230881.0,6826.0,5616381,151339,50.96,-3.22
5803,South West,2021-06-09,1.0,25423,16.0,10,472.0,0.0,231353.0,6826.0,5616381,151339,50.96,-3.22
5804,South West,2021-06-10,1.0,25431,21.0,8,435.0,0.0,231788.0,6826.0,5616381,151339,50.96,-3.22
5805,South West,2021-06-11,2.0,25437,18.0,6,484.0,0.0,232272.0,6826.0,5616381,151339,50.96,-3.22
5806,South West,2021-06-12,2.0,25442,18.0,5,422.0,0.0,232694.0,6826.0,5616381,151339,50.96,-3.22
5807,South West,2021-06-13,2.0,25448,19.0,6,532.0,0.0,233226.0,6826.0,5616381,151339,50.96,-3.22
5808,South West,2021-06-14,2.0,25451,24.0,3,735.0,0.0,233961.0,6826.0,5616381,151339,50.96,-3.22
5809,South West,2021-06-15,2.0,25464,22.0,13,721.0,0.0,234682.0,6826.0,5616381,151339,50.96,-3.22
5810,South West,2021-06-16,2.0,25474,23.0,10,872.0,0.0,235554.0,6826.0,5616381,151339,50.96,-3.22
5811,South West,2021-06-17,3.0,25483,31.0,9,895.0,0.0,236449.0,6826.0,5616381,151339,50.96,-3.22
5812,South West,2021-06-18,5.0,25497,36.0,14,781.0,0.0,237230.0,6826.0,5616381,151339,50.96,-3.22
5813,South West,2021-06-19,4.0,25510,32.0,13,619.0,0.0,237849.0,6826.0,5616381,151339,50.96,-3.22
5814,South West,2021-06-20,4.0,25517,33.0,7,709.0,1.0,238558.0,6827.0,5616381,151339,50.96,-3.22
5815,South West,2021-06-21,5.0,25533,44.0,16,958.0,0.0,239516.0,6827.0,5616381,151339,50.96,-3.22
5816,South West,2021-06-22,4.0,25549,44.0,16,1126.0,0.0,240642.0,6827.0,5616381,151339,50.96,-3.22
5817,South West,2021-06-23,5.0,25570,47.0,21,1229.0,0.0,241871.0,6827.0,5616381,151339,50.96,-3.22
5818,South West,2021-06-24,5.0,25583,53.0,13,1194.0,1.0,243065.0,6828.0,5616381,151339,50.96,-3.22
5819,South West,2021-06-25,8.0,25597,62.0,14,1140.0,1.0,244205.0,6829.0,5616381,151339,50.96,-3.22
5820,South West,2021-06-26,7.0,25609,44.0,12,1098.0,1.0,245303.0,6830.0,5616381,151339,50.96,-3.22
5821,South West,2021-06-27,10.0,25626,61.0,17,1096.0,2.0,246399.0,6832.0,5616381,151339,50.96,-3.22
5822,South West,2021-06-28,7.0,25646,70.0,20,1812.0,0.0,248211.0,6832.0,5616381,151339,50.96,-3.22
5823,South West,2021-06-29,7.0,25662,76.0,16,1808.0,3.0,250019.0,6835.0,5616381,151339,50.96,-3.22
5824,South West,2021-06-30,8.0,25690,81.0,28,1887.0,0.0,251906.0,6835.0,5616381,151339,50.96,-3.22
5825,South West,2021-07-01,8.0,25709,83.0,19,1831.0,2.0,253737.0,6837.0,5616381,151339,50.96,-3.22
5826,South West,2021-07-02,11.0,25734,89.0,25,1680.0,3.0,255417.0,6840.0,5616381,151339,50.96,-3.22
5827,South West,2021-07-03,11.0,25763,88.0,29,1647.0,1.0,257064.0,6841.0,5616381,151339,50.96,-3.22
5828,South West,2021-07-04,13.0,25783,99.0,20,1664.0,1.0,258728.0,6842.0,5616381,151339,50.96,-3.22
5829,South West,2021-07-05,13.0,25799,108.0,16,2202.0,0.0,260930.0,6842.0,5616381,151339,50.96,-3.22
5830,South West,2021-07-06,14.0,25829,100.0,30,2518.0,1.0,263448.0,6843.0,5616381,151339,50.96,-3.22
5831,South West,2021-07-07,13.0,25863,104.0,34,2763.0,0.0,266211.0,6843.0,5616381,151339,50.96,-3.22
5832,South West,2021-07-08,18.0,25896,99.0,33,2557.0,0.0,268768.0,6843.0,5616381,151339,50.96,-3.22
5833,South West,2021-07-09,15.0,25922,105.0,26,2476.0,1.0,271244.0,6844.0,5616381,151339,50.96,-3.22
5834,South West,2021-07-10,16.0,25949,113.0,27,2120.0,1.0,273364.0,6845.0,5616381,151339,50.96,-3.22
5835,South West,2021-07-11,16.0,25989,120.0,40,2464.0,2.0,275828.0,6847.0,5616381,151339,50.96,-3.22
5836,South West,2021-07-12,17.0,26037,133.0,48,3617.0,6.0,279445.0,6853.0,5616381,151339,50.96,-3.22
5837,South West,2021-07-13,19.0,26088,159.0,51,4185.0,0.0,283630.0,6853.0,5616381,151339,50.96,-3.22
5838,South West,2021-07-14,19.0,26139,160.0,51,4916.0,3.0,288546.0,6856.0,5616381,151339,50.96,-3.22
5839,South West,2021-07-15,18.0,26204,170.0,65,5868.0,1.0,294414.0,6857.0,5616381,151339,50.96,-3.22
5840,South West,2021-07-16,21.0,26267,182.0,63,5109.0,0.0,299523.0,6857.0,5616381,151339,50.96,-3.22
5841,South West,2021-07-17,21.0,26318,204.0,51,3466.0,7.0,302989.0,6864.0,5616381,151339,50.96,-3.22
5842,South West,2021-07-18,25.0,26378,210.0,60,3331.0,3.0,306320.0,6867.0,5616381,151339,50.96,-3.22
5843,South West,2021-07-19,29.0,26435,228.0,57,4021.0,3.0,310341.0,6870.0,5616381,151339,50.96,-3.22
5844,South West,2021-07-20,28.0,26503,223.0,68,3482.0,1.0,313823.0,6871.0,5616381,151339,50.96,-3.22
5845,South West,2021-07-21,34.0,26566,238.0,63,3026.0,1.0,316849.0,6872.0,5616381,151339,50.96,-3.22
5846,South West,2021-07-22,41.0,26644,244.0,78,2581.0,5.0,319430.0,6877.0,5616381,151339,50.96,-3.22
5847,South West,2021-07-23,44.0,26702,254.0,58,2523.0,10.0,321953.0,6887.0,5616381,151339,50.96,-3.22
5848,South West,2021-07-24,45.0,26752,256.0,50,1944.0,4.0,323897.0,6891.0,5616381,151339,50.96,-3.22
5849,South West,2021-07-25,42.0,26835,264.0,83,2033.0,5.0,325930.0,6896.0,5616381,151339,50.96,-3.22
5850,South West,2021-07-26,44.0,26914,293.0,79,2768.0,2.0,328698.0,6898.0,5616381,151339,50.96,-3.22
5851,South West,2021-07-27,47.0,26993,321.0,79,2874.0,4.0,331572.0,6902.0,5616381,151339,50.96,-3.22
5852,South West,2021-07-28,52.0,27053,342.0,60,3019.0,8.0,334591.0,6910.0,5616381,151339,50.96,-3.22
5853,South West,2021-07-29,49.0,27117,322.0,64,2812.0,2.0,337403.0,6912.0,5616381,151339,50.96,-3.22
5854,South West,2021-07-30,54.0,27171,333.0,54,2361.0,6.0,339764.0,6918.0,5616381,151339,50.96,-3.22
5855,South West,2021-07-31,54.0,27205,316.0,34,2007.0,3.0,341771.0,6921.0,5616381,151339,50.96,-3.22
5856,South West,2021-08-01,53.0,27269,308.0,64,2082.0,9.0,343853.0,6930.0,5616381,151339,50.96,-3.22
5857,South West,2021-08-02,51.0,27339,330.0,70,2784.0,5.0,346637.0,6935.0,5616381,151339,50.96,-3.22
5858,South West,2021-08-03,53.0,27382,333.0,43,3179.0,5.0,349816.0,6940.0,5616381,151339,50.96,-3.22
5859,South West,2021-08-04,51.0,27464,317.0,82,3193.0,4.0,353009.0,6944.0,5616381,151339,50.96,-3.22
5860,South West,2021-08-05,53.0,27522,325.0,58,3082.0,4.0,356091.0,6948.0,5616381,151339,50.96,-3.22
5861,South West,2021-08-06,50.0,27588,339.0,66,2899.0,7.0,358990.0,6955.0,5616381,151339,50.96,-3.22
5862,South West,2021-08-07,50.0,27640,324.0,52,2255.0,6.0,361245.0,6961.0,5616381,151339,50.96,-3.22
5863,South West,2021-08-08,56.0,27686,345.0,46,2310.0,7.0,363555.0,6968.0,5616381,151339,50.96,-3.22
5864,South West,2021-08-09,48.0,27745,345.0,59,3206.0,7.0,366761.0,6975.0,5616381,151339,50.96,-3.22
5865,South West,2021-08-10,51.0,27810,349.0,65,3186.0,3.0,369947.0,6978.0,5616381,151339,50.96,-3.22
5866,South West,2021-08-11,50.0,27868,368.0,58,3237.0,1.0,373184.0,6979.0,5616381,151339,50.96,-3.22
5867,South West,2021-08-12,50.0,27945,356.0,77,3110.0,6.0,376294.0,6985.0,5616381,151339,50.96,-3.22
5868,South West,2021-08-13,57.0,28016,369.0,71,2791.0,6.0,379085.0,6991.0,5616381,151339,50.96,-3.22
5869,South West,2021-08-14,57.0,28082,379.0,66,2385.0,6.0,381470.0,6997.0,5616381,151339,50.96,-3.22
5870,South West,2021-08-15,61.0,28137,399.0,55,2500.0,3.0,383970.0,7000.0,5616381,151339,50.96,-3.22
5871,South West,2021-08-16,63.0,28207,409.0,70,4341.0,4.0,388311.0,7004.0,5616381,151339,50.96,-3.22
5872,South West,2021-08-17,68.0,28287,398.0,80,5369.0,8.0,393680.0,7012.0,5616381,151339,50.96,-3.22
5873,South West,2021-08-18,68.0,28343,400.0,56,5143.0,9.0,398823.0,7021.0,5616381,151339,50.96,-3.22
5874,South West,2021-08-19,72.0,28409,400.0,66,4288.0,13.0,403111.0,7034.0,5616381,151339,50.96,-3.22
5875,South West,2021-08-20,68.0,28478,391.0,69,3574.0,9.0,406685.0,7043.0,5616381,151339,50.96,-3.22
5876,South West,2021-08-21,73.0,28551,411.0,73,3018.0,11.0,409703.0,7054.0,5616381,151339,50.96,-3.22
5877,South West,2021-08-22,71.0,28601,427.0,50,2714.0,11.0,412417.0,7065.0,5616381,151339,50.96,-3.22
5878,South West,2021-08-23,63.0,28684,431.0,83,3817.0,9.0,416234.0,7074.0,5616381,151339,50.96,-3.22
5879,South West,2021-08-24,61.0,28754,432.0,70,3621.0,10.0,419855.0,7084.0,5616381,151339,50.96,-3.22
5880,South West,2021-08-25,69.0,28846,427.0,92,3403.0,8.0,423258.0,7092.0,5616381,151339,50.96,-3.22
5881,South West,2021-08-26,64.0,28943,443.0,97,3313.0,15.0,426571.0,7107.0,5616381,151339,50.96,-3.22
5882,South West,2021-08-27,64.0,29014,455.0,71,2844.0,5.0,429415.0,7112.0,5616381,151339,50.96,-3.22
5883,South West,2021-08-28,66.0,29090,467.0,76,2343.0,10.0,431758.0,7122.0,5616381,151339,50.96,-3.22
5884,South West,2021-08-29,65.0,29159,466.0,69,2069.0,15.0,433827.0,7137.0,5616381,151339,50.96,-3.22
5885,South West,2021-08-30,60.0,29230,460.0,71,2714.0,9.0,436541.0,7146.0,5616381,151339,50.96,-3.22
5886,South West,2021-08-31,59.0,29301,479.0,71,3804.0,7.0,440345.0,7153.0,5616381,151339,50.96,-3.22
5887,South West,2021-09-01,58.0,29385,471.0,84,3447.0,11.0,443792.0,7164.0,5616381,151339,50.96,-3.22
5888,South West,2021-09-02,62.0,29482,471.0,97,3392.0,12.0,447184.0,7176.0,5616381,151339,50.96,-3.22
5889,South West,2021-09-03,59.0,29564,470.0,82,3180.0,11.0,450364.0,7187.0,5616381,151339,50.96,-3.22
5890,South West,2021-09-04,60.0,29647,494.0,83,2452.0,5.0,452816.0,7192.0,5616381,151339,50.96,-3.22
5891,South West,2021-09-05,55.0,29709,497.0,62,2442.0,10.0,455258.0,7202.0,5616381,151339,50.96,-3.22
5892,South West,2021-09-06,67.0,29798,521.0,89,3287.0,18.0,458545.0,7220.0,5616381,151339,50.96,-3.22
5893,South West,2021-09-07,65.0,29878,482.0,80,2054.0,8.0,460599.0,7228.0,5616381,151339,50.96,-3.22
5894,South West,2021-09-08,60.0,29966,501.0,88,1936.0,13.0,462535.0,7241.0,5616381,151339,50.96,-3.22
5895,South West,2021-09-09,59.0,30048,514.0,82,2392.0,12.0,464927.0,7253.0,5616381,151339,50.96,-3.22
5896,South West,2021-09-10,66.0,30123,507.0,75,1594.0,7.0,466521.0,7260.0,5616381,151339,50.96,-3.22
5897,South West,2021-09-11,67.0,30182,512.0,59,1132.0,9.0,467653.0,7269.0,5616381,151339,50.96,-3.22
5898,South West,2021-09-12,65.0,30242,512.0,60,1210.0,6.0,468863.0,7275.0,5616381,151339,50.96,-3.22
5899,South West,2021-09-13,62.0,30315,515.0,73,1816.0,7.0,470679.0,7282.0,5616381,151339,50.96,-3.22
5900,South West,2021-09-14,58.0,30387,491.0,72,1625.0,13.0,472304.0,7295.0,5616381,151339,50.96,-3.22
5901,South West,2021-09-15,66.0,30465,486.0,78,1635.0,7.0,473939.0,7302.0,5616381,151339,50.96,-3.22
5902,South West,2021-09-16,61.0,30534,479.0,69,1777.0,10.0,475716.0,7312.0,5616381,151339,50.96,-3.22
5903,South West,2021-09-17,58.0,30603,451.0,69,2151.0,13.0,477867.0,7325.0,5616381,151339,50.96,-3.22
5904,South West,2021-09-18,56.0,30652,447.0,49,2201.0,7.0,480068.0,7332.0,5616381,151339,50.96,-3.22
5905,South West,2021-09-19,50.0,30701,430.0,49,2264.0,7.0,482332.0,7339.0,5616381,151339,50.96,-3.22
5906,South West,2021-09-20,54.0,30762,442.0,61,2171.0,7.0,484503.0,7346.0,5616381,151339,50.96,-3.22
5907,South West,2021-09-21,56.0,30814,416.0,52,2160.0,7.0,486663.0,7353.0,5616381,151339,50.96,-3.22
5908,South West,2021-09-22,61.0,30881,393.0,67,2225.0,11.0,488888.0,7364.0,5616381,151339,50.96,-3.22
5909,South West,2021-09-23,51.0,30939,362.0,58,2918.0,9.0,491806.0,7373.0,5616381,151339,50.96,-3.22
5910,South West,2021-09-24,54.0,30995,338.0,56,2723.0,6.0,494529.0,7379.0,5616381,151339,50.96,-3.22
5911,South West,2021-09-25,53.0,31053,329.0,58,2432.0,11.0,496961.0,7390.0,5616381,151339,50.96,-3.22
5912,South West,2021-09-26,50.0,31112,324.0,59,2631.0,8.0,499592.0,7398.0,5616381,151339,50.96,-3.22
5913,South West,2021-09-27,51.0,31187,328.0,75,2861.0,10.0,502453.0,7408.0,5616381,151339,50.96,-3.22
5914,South West,2021-09-28,48.0,31249,350.0,62,2733.0,6.0,505186.0,7414.0,5616381,151339,50.96,-3.22
5915,South West,2021-09-29,44.0,31311,341.0,62,2412.0,7.0,507598.0,7421.0,5616381,151339,50.96,-3.22
5916,South West,2021-09-30,44.0,31375,345.0,64,2568.0,9.0,510166.0,7430.0,5616381,151339,50.96,-3.22
5917,South West,2021-10-01,50.0,31439,334.0,64,2163.0,9.0,512329.0,7439.0,5616381,151339,50.96,-3.22
5918,South West,2021-10-02,37.0,31494,322.0,55,1676.0,11.0,514005.0,7450.0,5616381,151339,50.96,-3.22
5919,South West,2021-10-03,36.0,31553,331.0,59,2170.0,5.0,516175.0,7455.0,5616381,151339,50.96,-3.22
5920,South West,2021-10-04,40.0,31632,347.0,79,3025.0,12.0,519200.0,7467.0,5616381,151339,50.96,-3.22
5921,South West,2021-10-05,41.0,31724,338.0,92,2508.0,8.0,521708.0,7475.0,5616381,151339,50.96,-3.22
5922,South West,2021-10-06,42.0,31801,358.0,77,2455.0,6.0,524163.0,7481.0,5616381,151339,50.96,-3.22
5923,South West,2021-10-07,48.0,31895,359.0,94,2691.0,9.0,526854.0,7490.0,5616381,151339,50.96,-3.22
5924,South West,2021-10-08,51.0,31978,400.0,83,2688.0,5.0,529542.0,7495.0,5616381,151339,50.96,-3.22
5925,South West,2021-10-09,52.0,32049,413.0,71,2377.0,7.0,531919.0,7502.0,5616381,151339,50.96,-3.22
5926,South West,2021-10-10,47.0,32120,425.0,71,3117.0,6.0,535036.0,7508.0,5616381,151339,50.96,-3.22
5927,South West,2021-10-11,49.0,32195,440.0,75,4338.0,8.0,539374.0,7516.0,5616381,151339,50.96,-3.22
5928,South West,2021-10-12,53.0,32284,449.0,89,5809.0,7.0,545183.0,7523.0,5616381,151339,50.96,-3.22
5929,South West,2021-10-13,51.0,32381,433.0,97,5866.0,8.0,551049.0,7531.0,5616381,151339,50.96,-3.22
5930,South West,2021-10-14,52.0,32452,444.0,71,5725.0,13.0,556774.0,7544.0,5616381,151339,50.96,-3.22
5931,South West,2021-10-15,48.0,32520,446.0,68,6324.0,11.0,563098.0,7555.0,5616381,151339,50.96,-3.22
5932,South West,2021-10-16,51.0,32598,452.0,78,5250.0,8.0,568348.0,7563.0,5616381,151339,50.96,-3.22
